Time_us	Excitation
3.350000000000000089e+00	-8.910065241883681209e-01
3.366666666666666696e+00	-9.135454576426005335e-01
3.383333333333333304e+00	-9.335804264972015210e-01
3.399999999999999911e+00	-9.510565162951534202e-01
3.416666666666666963e+00	-9.659258262890682012e-01
3.433333333333333126e+00	-9.781476007338053558e-01
3.450000000000000178e+00	-9.876883405951375483e-01
3.466666666666666785e+00	-9.945218953682731788e-01
3.483333333333333393e+00	-9.986295347545738332e-01
3.500000000000000000e+00	-1.000000000000000000e+00
3.516666666666666607e+00	-9.986295347545738332e-01
3.533333333333333659e+00	-9.945218953682732899e-01
3.549999999999999822e+00	-9.876883405951378814e-01
3.566666666666666874e+00	-9.781476007338057999e-01
3.583333333333333481e+00	-9.659258262890685343e-01
3.600000000000000089e+00	-9.510565162951537532e-01
3.616666666666666696e+00	-9.335804264972018540e-01
3.633333333333333304e+00	-9.135454576426008666e-01
3.650000000000000355e+00	-8.910065241883676768e-01
3.666666666666666519e+00	-8.660254037844391517e-01
3.683333333333333570e+00	-8.386705679454243834e-01
3.700000000000000178e+00	-8.090169943749476733e-01
3.716666666666666785e+00	-7.771459614569721230e-01
3.733333333333333393e+00	-7.431448254773953543e-01
3.750000000000000000e+00	-7.071067811865484609e-01
3.766666666666667052e+00	-6.691306063588590147e-01
3.783333333333333215e+00	-6.293203910498380571e-01
3.799999999999999822e+00	-5.877852522924734702e-01
3.816666666666666874e+00	-5.446390350150271953e-01
3.833333333333333481e+00	-4.999999999999998890e-01
3.850000000000000533e+00	-4.539904997395464159e-01
3.866666666666666252e+00	-4.067366430758011520e-01
3.883333333333333304e+00	-3.583679495453009900e-01
3.899999999999999911e+00	-3.090169943749478954e-01
3.916666666666666519e+00	-2.588190451025209615e-01
3.933333333333333570e+00	-2.079116908177592316e-01
3.950000000000000178e+00	-1.564344650402304804e-01
3.966666666666667229e+00	-1.045284632676527770e-01
3.983333333333332948e+00	-5.233595624294638815e-02
4.000000000000000000e+00	-2.266215559059191846e-15
4.016666666666666607e+00	5.233595624294364035e-02
4.033333333333333215e+00	1.045284632676535680e-01
4.049999999999999822e+00	1.564344650402312575e-01
4.066666666666667318e+00	2.079116908177600087e-01
4.083333333333333925e+00	2.588190451025182970e-01
4.099999999999999645e+00	3.090169943749452308e-01
4.116666666666666252e+00	3.583679495452984365e-01
4.133333333333332860e+00	4.067366430757986540e-01
4.150000000000000355e+00	4.539904997395455277e-01
4.166666666666666963e+00	4.999999999999990563e-01
4.183333333333333570e+00	5.446390350150264181e-01
4.200000000000000178e+00	5.877852522924712497e-01
4.216666666666666785e+00	6.293203910498358367e-01
4.233333333333333393e+00	6.691306063588569053e-01
4.250000000000000000e+00	7.071067811865465735e-01
4.266666666666666607e+00	7.431448254773934670e-01
4.283333333333333215e+00	7.771459614569703467e-01
4.300000000000000711e+00	8.090169943749471182e-01
4.316666666666667318e+00	8.386705679454229401e-01
4.333333333333333037e+00	8.660254037844378194e-01
4.349999999999999645e+00	8.910065241883672327e-01
4.366666666666666252e+00	9.135454576426004225e-01
4.383333333333333748e+00	9.335804264972014099e-01
4.400000000000000355e+00	9.510565162951534202e-01
4.416666666666666963e+00	9.659258262890682012e-01
4.433333333333333570e+00	9.781476007338052447e-01
4.450000000000000178e+00	9.876883405951375483e-01
4.466666666666666785e+00	9.945218953682731788e-01
4.483333333333333393e+00	9.986295347545738332e-01
4.500000000000000000e+00	1.000000000000000000e+00
4.516666666666666607e+00	9.986295347545738332e-01
4.533333333333334103e+00	9.945218953682732899e-01
4.550000000000000711e+00	9.876883405951379924e-01
4.566666666666666430e+00	9.781476007338059109e-01
4.583333333333333037e+00	9.659258262890685343e-01
4.599999999999999645e+00	9.510565162951537532e-01
4.616666666666667140e+00	9.335804264972018540e-01
4.633333333333333748e+00	9.135454576426008666e-01
4.650000000000000355e+00	8.910065241883676768e-01
4.666666666666666963e+00	8.660254037844401509e-01
4.683333333333332682e+00	8.386705679454254936e-01
4.700000000000000178e+00	8.090169943749477843e-01
4.716666666666666785e+00	7.771459614569711238e-01
4.733333333333333393e+00	7.431448254773942441e-01
4.750000000000000000e+00	7.071067811865472397e-01
4.766666666666666607e+00	6.691306063588577935e-01
4.783333333333334103e+00	6.293203910498395004e-01
4.799999999999999822e+00	5.877852522924750245e-01
4.816666666666666430e+00	5.446390350150288606e-01
4.833333333333333037e+00	5.000000000000015543e-01
4.850000000000000533e+00	4.539904997395481367e-01
4.866666666666667140e+00	4.067366430757996532e-01
4.883333333333333748e+00	3.583679495452994357e-01
4.900000000000000355e+00	3.090169943749496717e-01
4.916666666666666075e+00	2.588190451025227934e-01
4.933333333333333570e+00	2.079116908177610912e-01
4.950000000000000178e+00	1.564344650402323400e-01
4.966666666666666785e+00	1.045284632676546643e-01
4.983333333333333393e+00	5.233595624294473669e-02
5.000000000000000000e+00	6.123233995736766282e-16
5.016666666666666607e+00	-5.233595624294173909e-02
5.033333333333333215e+00	-1.045284632676516806e-01
5.049999999999999822e+00	-1.564344650402293702e-01
5.066666666666666430e+00	-2.079116908177581491e-01
5.083333333333333925e+00	-2.588190451025198513e-01
5.100000000000000533e+00	-3.090169943749485060e-01
5.116666666666667140e+00	-3.583679495453016006e-01
5.133333333333332860e+00	-4.067366430757985429e-01
5.149999999999999467e+00	-4.539904997395454167e-01
5.166666666666666963e+00	-4.999999999999989453e-01
5.183333333333333570e+00	-5.446390350150263071e-01
5.200000000000000178e+00	-5.877852522924725820e-01
5.216666666666666785e+00	-6.293203910498371689e-01
5.233333333333333393e+00	-6.691306063588555730e-01
5.250000000000000000e+00	-7.071067811865452413e-01
5.266666666666666607e+00	-7.431448254773922457e-01
5.283333333333333215e+00	-7.771459614569691254e-01
5.299999999999999822e+00	-8.090169943749460080e-01
5.316666666666666430e+00	-8.386705679454229401e-01
5.333333333333333925e+00	-8.660254037844377084e-01
5.350000000000000533e+00	-8.910065241883671217e-01
5.366666666666666252e+00	-9.135454576426004225e-01
5.383333333333332860e+00	-9.335804264972014099e-01
5.400000000000000355e+00	-9.510565162951534202e-01
5.416666666666666963e+00	-9.659258262890682012e-01
5.433333333333333570e+00	-9.781476007338055778e-01
5.450000000000000178e+00	-9.876883405951377704e-01
5.466666666666666785e+00	-9.945218953682730678e-01
5.483333333333333393e+00	-9.986295347545737222e-01
5.500000000000000000e+00	-1.000000000000000000e+00
5.516666666666666607e+00	-9.986295347545739443e-01
5.533333333333333215e+00	-9.945218953682735119e-01
5.549999999999999822e+00	-9.876883405951379924e-01
5.566666666666667318e+00	-9.781476007338059109e-01
5.583333333333333925e+00	-9.659258262890685343e-01
5.599999999999999645e+00	-9.510565162951537532e-01
5.616666666666666252e+00	-9.335804264972018540e-01
5.633333333333333748e+00	-9.135454576426009776e-01
5.650000000000000355e+00	-8.910065241883677878e-01
5.666666666666666963e+00	-8.660254037844383745e-01
5.683333333333333570e+00	-8.386705679454236062e-01
5.700000000000000178e+00	-8.090169943749488946e-01
5.716666666666666785e+00	-7.771459614569722341e-01
5.733333333333333393e+00	-7.431448254773954654e-01
5.750000000000000000e+00	-7.071067811865486830e-01
5.766666666666666607e+00	-6.691306063588591257e-01
5.783333333333333215e+00	-6.293203910498382792e-01
5.800000000000000711e+00	-5.877852522924736922e-01
5.816666666666667318e+00	-5.446390350150304149e-01
5.833333333333333037e+00	-5.000000000000032196e-01
5.849999999999999645e+00	-4.539904997395498021e-01
5.866666666666666252e+00	-4.067366430757997642e-01
5.883333333333333748e+00	-3.583679495452995467e-01
5.900000000000000355e+00	-3.090169943749463966e-01
5.916666666666666963e+00	-2.588190451025194627e-01
5.933333333333333570e+00	-2.079116908177612022e-01
5.950000000000000178e+00	-1.564344650402324788e-01
5.966666666666666785e+00	-1.045284632676547892e-01
5.983333333333333393e+00	-5.233595624294486159e-02
6.000000000000000000e+00	-7.347880794884118750e-16
6.016666666666666607e+00	5.233595624294339055e-02
6.033333333333334103e+00	1.045284632676533321e-01
6.050000000000000711e+00	1.564344650402275105e-01
6.066666666666666430e+00	2.079116908177562895e-01
6.083333333333333037e+00	2.588190451025180194e-01
6.099999999999999645e+00	3.090169943749450088e-01
6.116666666666667140e+00	3.583679495452982144e-01
6.133333333333333748e+00	4.067366430757984319e-01
6.150000000000000355e+00	4.539904997395453057e-01
6.166666666666666963e+00	4.999999999999988343e-01
6.183333333333333570e+00	5.446390350150261961e-01
6.200000000000000178e+00	5.877852522924724710e-01
6.216666666666666785e+00	6.293203910498370579e-01
6.233333333333333393e+00	6.691306063588581265e-01
6.250000000000000000e+00	7.071067811865476838e-01
6.266666666666667496e+00	7.431448254773944662e-01
6.283333333333334103e+00	7.771459614569691254e-01
6.299999999999999822e+00	8.090169943749458970e-01
6.316666666666666430e+00	8.386705679454228290e-01
6.333333333333333037e+00	8.660254037844377084e-01
6.350000000000000533e+00	8.910065241883671217e-01
6.366666666666667140e+00	9.135454576426003115e-01
6.383333333333333748e+00	9.335804264972014099e-01
6.399999999999999467e+00	9.510565162951533091e-01
6.416666666666666075e+00	9.659258262890682012e-01
6.433333333333333570e+00	9.781476007338055778e-01
6.450000000000000178e+00	9.876883405951377704e-01
6.466666666666666785e+00	9.945218953682734009e-01
6.483333333333333393e+00	9.986295347545739443e-01
6.500000000000000888e+00	1.000000000000000000e+00
6.516666666666666607e+00	9.986295347545739443e-01
6.533333333333333215e+00	9.945218953682735119e-01
6.549999999999999822e+00	9.876883405951379924e-01
6.566666666666666430e+00	9.781476007338059109e-01
6.583333333333333925e+00	9.659258262890685343e-01
6.600000000000000533e+00	9.510565162951538642e-01
6.616666666666667140e+00	9.335804264972031863e-01
6.633333333333332860e+00	9.135454576426024209e-01
6.649999999999999467e+00	8.910065241883694531e-01
6.666666666666666963e+00	8.660254037844402619e-01
6.683333333333333570e+00	8.386705679454256046e-01
6.700000000000000178e+00	8.090169943749468962e-01
6.716666666666666785e+00	7.771459614569701246e-01
6.733333333333333393e+00	7.431448254773955764e-01
6.750000000000000000e+00	7.071067811865487940e-01
6.766666666666666607e+00	6.691306063588592368e-01
6.783333333333333215e+00	6.293203910498382792e-01
6.799999999999999822e+00	5.877852522924738032e-01
6.816666666666667318e+00	5.446390350150275284e-01
6.833333333333333925e+00	5.000000000000002220e-01
6.850000000000000533e+00	4.539904997395499131e-01
6.866666666666666252e+00	4.067366430758031504e-01
6.883333333333332860e+00	3.583679495453029884e-01
6.900000000000000355e+00	3.090169943749498938e-01
6.916666666666666963e+00	2.588190451025230154e-01
6.933333333333333570e+00	2.079116908177613132e-01
6.950000000000000178e+00	1.564344650402325898e-01
6.966666666666666785e+00	1.045284632676549141e-01
6.983333333333333393e+00	5.233595624294497956e-02
7.000000000000000000e+00	8.572527594031472204e-16
7.016666666666666607e+00	-5.233595624294327259e-02
7.033333333333333215e+00	-1.045284632676532072e-01
7.049999999999999822e+00	-1.564344650402308967e-01
7.066666666666667318e+00	-2.079116908177596479e-01
7.083333333333333925e+00	-2.588190451025179084e-01
7.099999999999999645e+00	-3.090169943749448977e-01
7.116666666666666252e+00	-3.583679495452980479e-01
7.133333333333333748e+00	-4.067366430757983209e-01
7.150000000000000355e+00	-4.539904997395451947e-01
7.166666666666666963e+00	-4.999999999999987232e-01
7.183333333333333570e+00	-5.446390350150260851e-01
7.200000000000000178e+00	-5.877852522924724710e-01
7.216666666666666785e+00	-6.293203910498370579e-01
7.233333333333333393e+00	-6.691306063588580155e-01
7.250000000000000000e+00	-7.071067811865475727e-01
7.266666666666666607e+00	-7.431448254773944662e-01
7.283333333333333215e+00	-7.771459614569712349e-01
7.300000000000000711e+00	-8.090169943749478954e-01
7.316666666666667318e+00	-8.386705679454227180e-01
7.333333333333333037e+00	-8.660254037844375974e-01
7.349999999999999645e+00	-8.910065241883670106e-01
7.366666666666667140e+00	-9.135454576426003115e-01
7.383333333333333748e+00	-9.335804264972012989e-01
7.400000000000000355e+00	-9.510565162951533091e-01
7.416666666666666963e+00	-9.659258262890680902e-01
7.433333333333333570e+00	-9.781476007338048007e-01
